shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_1_28,28.642851,77.110817,284,37442.434
shp_1_28,28.64242,77.10965,285,37566.215
shp_1_28,28.641848,77.108345,286,37708.891
shp_1_28,28.640974,77.106384,287,37923.332
shp_1_28,28.640501,77.105217,288,38049.129
shp_1_28,28.639671,77.102997,289,38284.914
shp_1_28,28.639671,77.102997,290,38284.914
shp_1_28,28.639046,77.101295,291,38464.832
shp_1_28,28.638823,77.100739,292,38524.637
shp_1_28,28.638155,77.099617,293,38657.223
shp_1_28,28.637711,77.098846,294,38747.422
shp_1_28,28.637127,77.097687,295,38877.668
shp_1_28,28.636816,77.097023,296,38951.449
shp_1_28,28.636564,77.096458,297,39012.934
shp_1_28,28.636564,77.096458,298,39012.934
shp_1_28,28.636242,77.095589,299,39105.402
shp_1_28,28.635958,77.094666,300,39201.117
shp_1_28,28.635649,77.09375,301,39296.758
shp_1_28,28.635307,77.09301,302,39378.449
shp_1_28,28.63485,77.092049,303,39485.215
shp_1_28,28.634527,77.091187,304,39576.813
shp_1_28,28.634007,77.089287,305,39771.793
shp_1_28,28.633026,77.086708,306,40045.957
shp_1_28,28.633026,77.086708,307,40045.957
shp_1_28,28.632704,77.085815,308,40140.477
shp_1_28,28.632,77.08403,309,40331.68
shp_1_28,28.631262,77.082191,310,40529.285
shp_1_28,28.630747,77.080727,311,40683.555
shp_1_28,28.630377,77.079849,312,40778.309
shp_1_28,28.629602,77.078072,313,40972.098
shp_1_28,28.629602,77.078072,314,40972.098
shp_1_28,28.629087,77.076683,315,41119.484
shp_1_28,28.628714,77.075783,316,41217.219
shp_1_28,28.628479,77.075157,317,41283.508
shp_1_28,28.628328,77.074638,318,41336.688
shp_1_28,28.62821,77.074165,319,41384.895
shp_1_28,28.628057,77.073654,320,41437.934
shp_1_28,28.627817,77.073036,321,41503.648
shp_1_28,28.627052,77.071022,322,41718.172
shp_1_28,28.626289,77.069092,323,41924.789
shp_1_28,28.625643,77.067337,324,42111.078
shp_1_28,28.624868,77.065277,325,42329.828
shp_1_28,28.6241,77.063347,326,42537.273
shp_1_28,28.6241,77.063347,327,42537.273
shp_1_28,28.623325,77.061417,328,42744.234
shp_1_28,28.622932,77.06031,329,42861.32
shp_1_28,28.622746,77.059662,330,42927.609
shp_1_28,28.6224,77.058372,331,43059.215
shp_1_28,28.622259,77.0578,332,43117.703
shp_1_28,28.622015,77.056664,333,43232.18
shp_1_28,28.621777,77.05571,334,43328.914
shp_1_28,28.621777,77.05571,335,43328.914
shp_1_28,28.62129,77.052902,336,43608.344
shp_1_28,28.621029,77.05101,337,43795.535
shp_1_28,28.620853,77.049423,338,43952.199
shp_1_28,28.620667,77.047928,339,44099.582
shp_1_28,28.62056,77.046974,340,44193.508
shp_1_28,28.620296,77.045074,341,44381.008
shp_1_28,28.620296,77.045074,342,44381.008
shp_1_28,28.620213,77.043976,343,44489.16
shp_1_28,28.620199,77.043388,344,44546.688
shp_1_28,28.620213,77.043007,345,44583.957
shp_1_28,28.620291,77.041916,346,44691.008
shp_1_28,28.620329,77.041229,347,44758.328
shp_1_28,28.620327,77.040291,348,44850.027
shp_1_28,28.620193,77.038895,349,44987.109
shp_1_28,28.62005,77.037872,350,45087.773
shp_1_28,28.619707,77.035545,351,45319.055
shp_1_28,28.619331,77.033279,352,45544.383
shp_1_28,28.619331,77.033279,353,45544.383
shp_1_28,28.619114,77.031471,354,45722.277
shp_1_28,28.619085,77.03093,355,45775.477
shp_1_28,28.619078,77.03054,356,45813.211
shp_1_28,28.619087,77.030243,357,45842.18
shp_1_28,28.619368,77.02655,358,46204.84
shp_1_28,28.619354,77.026047,359,46253.777
shp_1_28,28.619238,77.025467,360,46311.902
shp_1_28,28.619045,77.024986,361,46363.684
shp_1_28,28.618849,77.024635,362,46404.5
shp_1_28,28.618599,77.024277,363,46449.008
shp_1_28,28.618248,77.023933,364,46500.859
shp_1_28,28.617832,77.023636,365,46555.547
shp_1_28,28.617331,77.023399,366,46615.586
shp_1_28,28.616684,77.023209,367,46690.195
shp_1_28,28.614943,77.022743,368,46889.254
shp_1_28,28.614943,77.022743,369,46889.254
shp_1_28,28.614084,77.02243,370,46989.406
shp_1_28,28.612741,77.022034,371,47143.93
shp_1_28,28.61207,77.021881,372,47220.203
shp_1_28,28.611441,77.02179,373,47290.719
shp_1_28,28.610395,77.021767,374,47407.219
shp_1_28,28.609299,77.021774,375,47529.316
shp_1_28,28.607872,77.022003,376,47689.652
shp_1_28,28.606897,77.022316,377,47802.352
shp_1_28,28.60582,77.022873,378,47934.02
shp_1_28,28.605062,77.023361,379,48030.906
shp_1_28,28.604055,77.0242,380,48170.078
shp_1_28,28.603048,77.025085,381,48311.289
shp_1_28,28.602556,77.025551,382,48382.609
shp_1_28,28.602203,77.025963,383,48438.77
shp_1_28,28.602203,77.025963,384,48438.77
shp_1_28,28.601267,77.027168,385,48596.09
shp_1_28,28.596992,77.033524,386,49378.992
shp_1_28,28.596992,77.033524,387,49378.992
shp_1_28,28.592218,77.040718,388,50260.102
shp_1_28,28.592218,77.040718,389,50260.102
shp_1_28,28.589029,77.045471,390,50844.738
shp_1_28,28.58643,77.049423,391,51327.824
shp_1_28,28.58643,77.049423,392,51327.824
shp_1_28,28.581039,77.057487,393,52318.035
shp_1_28,28.581039,77.057487,394,52318.035
shp_1_28,28.578463,77.061363,395,52793.5
shp_1_28,28.57799,77.062004,396,52875.441
shp_1_28,28.577358,77.062767,397,52977.926
shp_1_28,28.576923,77.063263,398,53046.441
shp_1_28,28.576361,77.063789,399,53127.188
shp_1_28,28.575857,77.064194,400,53196.078
shp_1_28,28.575247,77.064644,401,53276.645
shp_1_28,28.574263,77.065308,402,53404.215
shp_1_28,28.574263,77.065308,403,53404.215
shp_1_28,28.565706,77.064896,404,54357.605
shp_1_28,28.565706,77.064896,405,54357.605
shp_1_28,28.552322,77.056198,406,56073.102
shp_1_32,28.720821,77.105042,1,0.0
shp_1_32,28.714983,77.115402,2,1202.405
shp_1_32,28.714983,77.115402,3,1202.405
shp_1_32,28.707872,77.125687,4,2480.75
shp_1_32,28.707872,77.125687,5,2480.75
shp_1_32,28.705465,77.129112,6,2909.235
shp_1_32,28.703718,77.131691,7,3227.629
shp_1_32,28.703218,77.132378,8,3314.936
shp_1_32,28.703218,77.132378,9,3314.936
shp_1_32,28.702652,77.133217,10,3418.337
shp_1_32,28.699512,77.137749,11,3981.867
shp_1_32,28.698959,77.138657,12,4090.115
shp_1_32,28.698669,77.139198,13,4151.733
shp_1_32,28.698069,77.140556,14,4300.216
shp_1_32,28.698069,77.140556,15,4300.216
shp_1_32,28.697666,77.141464,16,4399.913
shp_1_32,28.695986,77.145386,17,4825.609
shp_1_32,28.695652,77.146126,18,4907.227
shp_1_32,28.695435,77.14666,19,4964.827
shp_1_32,28.695251,77.147202,20,5020.992
shp_1_32,28.695103,77.147675,21,5070.552
shp_1_32,28.694977,77.148163,22,5120.419
shp_1_32,28.694921,77.148514,23,5154.531
shp_1_32,28.694899,77.148849,24,5187.82
shp_1_32,28.694908,77.149345,25,5236.059
shp_1_32,28.694931,77.149651,26,5265.93
shp_1_32,28.695004,77.15007,27,5307.688
shp_1_32,28.695097,77.150436,28,5345.5
shp_1_32,28.69533,77.151016,29,5407.711
shp_1_32,28.696075,77.152466,30,5571.618
shp_1_32,28.696075,77.152466,31,5571.618
shp_1_32,28.696825,77.153976,32,5741.105
shp_1_32,28.69696,77.154327,33,5778.047
shp_1_32,28.697048,77.154594,34,5806.545
shp_1_32,28.697113,77.1549,35,5836.833
shp_1_32,28.697149,77.15519,36,5865.229
shp_1_32,28.697153,77.155731,37,5918.643
shp_1_32,28.697109,77.156021,38,5946.869
shp_1_32,28.697056,77.156303,39,5975.647
shp_1_32,28.696972,77.156578,40,6003.905
shp_1_32,28.696877,77.156807,41,6028.791
shp_1_32,28.696741,77.157082,42,6059.458
shp_1_32,28.696621,77.15731,43,6085.003
shp_1_32,28.696472,77.157539,44,6112.924
shp_1_32,28.696329,77.157722,45,6137.062
shp_1_32,28.696157,77.157906,46,6163.105
shp_1_32,28.695929,77.158112,47,6195.538
shp_1_32,28.695705,77.158272,48,6225.14
shp_1_32,28.695435,77.158417,49,6258.31
shp_1_32,28.694359,77.158928,50,6388.189
shp_1_32,28.692348,77.159904,51,6631.425
shp_1_32,28.691032,77.160576,52,6791.967
shp_1_32,28.690228,77.16111,53,6895.579
shp_1_32,28.688938,77.161713,54,7050.805
shp_1_32,28.688938,77.161713,55,7050.805
shp_1_32,28.682386,77.162552,56,7784.659
shp_1_32,28.682386,77.162552,57,7784.659
shp_1_32,28.673563,77.170326,58,9026.197
shp_1_32,28.673563,77.170326,59,9026.197
shp_1_32,28.672792,77.171394,60,9160.894
shp_1_32,28.672398,77.172104,61,9243.173
shp_1_32,28.671743,77.173584,62,9404.923
shp_1_32,28.671532,77.174141,63,9464.557
shp_1_32,28.671389,77.17482,64,9532.763
shp_1_32,28.670198,77.180794,65,10130.81
shp_1_32,28.670059,77.181854,66,10235.563
shp_1_32,28.670059,77.181854,67,10235.563
shp_1_32,28.670002,77.18277,68,10325.054
shp_1_32,28.669872,77.185387,69,10581.169
shp_1_32,28.669767,77.186996,70,10739.21
shp_1_32,28.669481,77.1884,71,10879.527
shp_1_32,28.667847,77.194382,72,11491.509
shp_1_32,28.667154,77.197006,73,11759.314
shp_1_32,28.667154,77.197006,74,11759.314
shp_1_32,28.666973,77.197693,75,11829.396
shp_1_32,28.666687,77.198883,76,11950.167
shp_1_32,28.665686,77.20256,77,12325.941
shp_1_32,28.665663,77.203392,78,12406.893
shp_1_32,28.665709,77.203949,79,12462.018
shp_1_32,28.665888,77.204666,80,12534.454
shp_1_32,28.666166,77.205597,81,12630.876
shp_1_32,28.666243,77.206116,82,12681.929
shp_1_32,28.666376,77.20742,83,12810.503
shp_1_32,28.666376,77.20742,84,12810.503
shp_1_32,28.666552,77.208374,85,12905.531
shp_1_32,28.666815,77.209358,86,13005.919
shp_1_32,28.667072,77.209961,87,13071.353
shp_1_32,28.667566,77.21106,88,13191.959
shp_1_32,28.667763,77.211906,89,13277.824
shp_1_32,28.667791,77.212151,90,13302.043
shp_1_32,28.667801,77.212448,91,13330.793
shp_1_32,28.667793,77.212883,92,13373.467
shp_1_32,28.66774,77.213211,93,13405.958
shp_1_32,28.667288,77.21563,94,13647.705
shp_1_32,28.667131,77.216621,95,13746.182
shp_1_32,28.667131,77.216621,96,13746.182
shp_1_32,28.667028,77.217606,97,13842.339
shp_1_32,28.666952,77.218445,98,13925.438
shp_1_32,28.666906,77.219383,99,14016.71
shp_1_32,28.666929,77.219826,100,14060.188
shp_1_32,28.66699,77.2202,101,14097.547
shp_1_32,28.667667,77.223076,102,14388.084
shp_1_32,28.667755,77.223679,103,14448.224
shp_1_32,28.667765,77.224136,104,14492.545
shp_1_32,28.66774,77.224609,105,14538.865
shp_1_32,28.667622,77.225525,106,14629.292
shp_1_32,28.66749,77.226425,107,14718.468
shp_1_32,28.667421,77.227142,108,14788.694
shp_1_32,28.667418,77.228249,109,14897.064
shp_1_32,28.667418,77.228249,110,14897.064
shp_1_32,28.667465,77.228874,111,14958.055
shp_1_32,28.667526,77.229401,112,15010.001
shp_1_32,28.667591,77.229797,113,15049.454
shp_1_32,28.66765,77.23008,114,15077.797
shp_1_32,28.667793,77.230515,115,15123.202
shp_1_32,28.667969,77.230934,116,15168.529
shp_1_32,28.668383,77.23175,117,15260.531
shp_1_32,28.66857,77.232162,118,15305.828
shp_1_32,28.668682,77.232506,119,15342.1
shp_1_32,28.668959,77.233444,120,15438.471
shp_1_32,28.669283,77.234337,121,15532.862
shp_1_32,28.670837,77.238327,122,15959.474
shp_1_32,28.671461,77.240112,123,16147.294
shp_1_32,28.671629,77.24057,124,16195.805
shp_1_32,28.671707,77.240906,125,16229.14
shp_1_32,28.671764,77.241386,126,16276.445
shp_1_32,28.671761,77.241829,127,16320.33
shp_1_32,28.671703,77.242218,128,16358.569
shp_1_32,28.671618,77.242561,129,16393.26
shp_1_32,28.671488,77.24292,130,16431.172
shp_1_32,28.67065,77.244621,131,16621.885
shp_1_32,28.670019,77.245789,132,16755.963
shp_1_32,28.66967,77.246735,133,16855.686
shp_1_32,28.668409,77.250519,134,17251.309
shp_1_32,28.668409,77.250519,135,17251.309
shp_1_32,28.668119,77.251427,136,17345.574
shp_1_32,28.667797,77.252357,137,17443.391
shp_1_32,28.667515,77.253212,138,17532.355
shp_1_32,28.66729,77.253967,139,17610.479
shp_1_32,28.667202,77.254387,140,17652.332
shp_1_32,28.667139,77.254807,141,17693.969
shp_1_32,28.667101,77.255234,142,17736.09
shp_1_32,28.66713,77.255875,143,17799.041
shp_1_32,28.667213,77.256378,144,17849.191
shp_1_32,28.668419,77.260704,145,18292.295
shp_1_32,28.669153,77.263573,146,18583.781
shp_1_32,28.66951,77.26532,147,18759.17
shp_1_32,28.669611,77.265862,148,18813.207
shp_1_32,28.669666,77.265846,149,18819.371
shp_1_32,28.669716,77.265823,150,18825.414
shp_1_32,28.669765,77.266129,151,18855.414
shp_1_32,28.669895,77.266106,152,18870.125
shp_1_32,28.670023,77.266319,153,18895.35
shp_1_32,28.669991,77.266441,154,18907.684
shp_1_32,28.669985,77.266563,155,18919.787
shp_1_32,28.670004,77.266785,156,18941.893
shp_1_32,28.670055,77.26696,157,18959.779
shp_1_32,28.670116,77.267113,158,18976.256
shp_1_32,28.670179,77.267197,159,18986.844
shp_1_32,28.670168,77.267296,160,18996.408
shp_1_32,28.670168,77.267296,161,18996.408
shp_1_32,28.670156,77.267387,162,19005.932
shp_1_32,28.670141,77.267448,163,19012.098
shp_1_32,28.67,77.267479,164,19028.127
shp_1_32,28.67005,77.267784,165,19058.238
shp_1_32,28.670015,77.267807,166,19062.383
shp_1_32,28.670059,77.267975,167,19079.91
shp_1_32,28.670324,77.269661,168,19247.045
shp_1_32,28.671021,77.273605,169,19640.297
shp_1_32,28.671593,77.276772,170,19955.781
shp_1_32,28.671782,77.277847,171,20063.098
shp_1_32,28.671782,77.277847,172,20063.098
shp_1_32,28.672256,77.280685,173,20345.354
shp_1_32,28.672743,77.283714,174,20646.168
shp_1_32,28.672983,77.285637,175,20835.563
shp_1_32,28.673166,77.287308,176,21000.166
shp_1_32,28.673166,77.287308,177,21000.166
shp_1_32,28.673363,77.289017,178,21168.715
shp_1_32,28.673641,77.291176,179,21381.475
shp_1_32,28.674007,77.29467,180,21724.822
shp_1_32,28.674126,77.296021,181,21857.955
shp_1_32,28.674368,77.29689,182,21946.746
shp_1_32,28.674551,77.297333,183,21994.535
shp_1_32,28.675152,77.298523,184,22128.67
shp_1_32,28.67528,77.298904,185,22168.586
shp_1_32,28.675358,77.299202,186,22199.121
shp_1_32,28.675398,77.299484,187,22226.814
shp_1_32,28.675421,77.299751,188,22253.053
shp_1_32,28.675417,77.301178,189,22392.42
shp_1_32,28.675417,77.301178,190,22392.42
shp_1_32,28.675421,77.302597,191,22530.965
shp_1_32,28.675505,77.303551,192,22624.896
shp_1_32,28.675735,77.308464,193,23105.078
shp_1_32,28.675709,77.309868,194,23242.635
shp_1_32,28.675751,77.312393,195,23489.09
shp_1_32,28.675751,77.312393,196,23489.09
shp_1_32,28.675865,77.31543,197,23785.918
shp_1_32,28.675919,77.31604,198,23845.434
shp_1_32,28.676004,77.316811,199,23921.605
shp_1_32,28.676043,77.317245,200,23964.637
shp_1_32,28.67606,77.317772,201,24015.766
shp_1_32,28.676041,77.318619,202,24098.82
shp_1_32,28.675917,77.320175,203,24251.227
shp_1_32,28.675865,77.320732,204,24306.145
shp_1_32,28.675854,77.321518,205,24382.402
shp_1_32,28.675854,77.321518,206,24382.402
shp_1_32,28.675894,77.32238,207,24466.701
shp_1_32,28.675974,77.323395,208,24566.199
shp_1_32,28.676235,77.324814,209,24708.201
shp_1_32,28.676477,77.326569,210,24881.32
shp_1_32,28.676523,77.327866,211,25008.26
shp_1_32,28.676662,77.33062,212,25277.385
shp_1_32,28.676693,77.331917,213,25404.648
shp_1_32,28.676647,77.332413,214,25453.184
shp_1_32,28.676691,77.333916,215,25599.926
shp_1_32,28.676691,77.333916,216,25599.926
shp_1_32,28.676792,77.337463,217,25946.293
shp_1_32,28.67692,77.340904,218,26283.117
shp_1_32,28.677006,77.344269,219,26611.42
shp_1_32,28.67712,77.346863,220,26865.381
shp_1_32,28.67712,77.346863,221,26865.381
shp_1_32,28.677488,77.355309,222,27691.047
shp_1_32,28.677715,77.35955,223,28106.078
shp_1_32,28.677715,77.35955,224,28106.078
shp_1_32,28.677872,77.362457,225,28390.9
shp_1_32,28.67803,77.365616,226,28699.865
shp_1_32,28.678238,77.370483,227,29175.811
shp_1_32,28.678238,77.370483,228,29175.811
shp_1_32,28.678318,77.372337,229,29357.303
shp_1_32,28.678465,77.375259,230,29642.725
shp_1_32,28.678692,77.380295,231,30135.043
shp_1_32,28.678692,77.380966,232,30200.848
shp_1_32,28.678564,77.383904,233,30487.852
shp_1_32,28.678564,77.383904,234,30487.852
shp_1_32,28.678505,77.385246,235,30619.033
shp_1_32,28.678438,77.38623,236,30715.391
shp_1_32,28.678368,77.386726,237,30764.709
shp_1_32,28.678253,77.387268,238,30819.455
shp_1_32,28.678022,77.388138,239,30907.717
shp_1_32,28.677742,77.389229,240,31019.047
shp_1_32,28.677027,77.391891,241,31291.16
shp_1_32,28.677027,77.391891,242,31291.16
shp_1_32,28.675945,77.395927,243,31703.248
shp_1_32,28.675283,77.398491,244,31963.836
shp_1_32,28.675154,77.399254,245,32040.146
shp_1_32,28.67507,77.400284,246,32141.289
shp_1_32,28.674995,77.400856,247,32197.725
shp_1_32,28.67477,77.401833,248,32296.051
shp_1_32,28.673456,77.406548,249,32779.359
shp_1_32,28.673456,77.406548,250,32779.359
shp_1_32,28.673214,77.407257,251,32853.789
shp_1_32,28.67247,77.408989,252,33042.051
shp_1_32,28.671993,77.41069,253,33216.754
shp_1_32,28.671455,77.412659,254,33418.113
shp_1_32,28.670919,77.414742,255,33629.535
shp_1_32,28.670706,77.41539,256,33697.449
shp_1_31,28.742872,77.146545,1,0.0
shp_1_31,28.740192,77.135574,2,1111.605
shp_1_31,28.740192,77.135574,3,1111.605
shp_1_31,28.718657,77.149956,4,3889.762
shp_1_31,28.718657,77.149956,5,3889.762
shp_1_31,28.728075,77.161102,6,5400.863
shp_1_31,28.728075,77.161102,7,5400.863
shp_1_31,28.725986,77.162682,8,5679.882
shp_1_31,28.7227,77.165092,9,6114.739
shp_1_31,28.721815,77.165833,10,6236.978
shp_1_31,28.720636,77.166946,11,6407.631
shp_1_31,28.717316,77.1698,12,6870.59
shp_1_31,28.716599,77.170448,13,6972.262
shp_1_31,28.710386,77.175949,14,7847.912
shp_1_31,28.708263,77.177841,15,8147.87
shp_1_31,28.707985,77.178238,16,8197.299
shp_1_31,28.707745,77.178642,17,8244.899
shp_1_31,28.707462,77.179245,18,8311.914
shp_1_31,28.706678,77.181496,19,8548.433
shp_1_31,28.706497,77.182076,20,8608.246
shp_1_31,28.706366,77.182739,21,8674.967
shp_1_31,28.70627,77.18364,22,8763.485
shp_1_31,28.706079,77.184967,23,8894.449
shp_1_31,28.704729,77.189178,24,9332.847
shp_1_31,28.704493,77.189796,25,9398.095
shp_1_31,28.703617,77.19178,26,9615.113
shp_1_31,28.70274,77.194008,27,9853.496
shp_1_31,28.698156,77.206421,28,11168.873
shp_1_31,28.697184,77.209099,29,11451.982
shp_1_31,28.697184,77.209099,30,11451.982
shp_1_31,28.697014,77.209572,31,11501.387
shp_1_31,28.695059,77.214729,32,12050.43
shp_1_31,28.697014,77.209572,33,12599.473
shp_1_31,28.698156,77.206421,34,12931.986
shp_1_31,28.70274,77.194008,35,14247.363
shp_1_31,28.703617,77.19178,36,14485.746
shp_1_31,28.704493,77.189796,37,14702.765
shp_1_31,28.704729,77.189178,38,14768.013
shp_1_31,28.706079,77.184967,39,15206.41
shp_1_31,28.70627,77.18364,40,15337.374
shp_1_31,28.706366,77.182739,41,15425.893
shp_1_31,28.706497,77.182076,42,15492.613
shp_1_31,28.706678,77.181496,43,15552.427
shp_1_31,28.707069,77.180382,44,15669.532
shp_1_31,28.707069,77.180382,45,15669.532
shp_1_31,28.706678,77.181496,46,15786.638
shp_1_31,28.706497,77.182076,47,15846.451
shp_1_31,28.706366,77.182739,48,15913.172
shp_1_31,28.70627,77.18364,49,16001.69
shp_1_31,28.706079,77.184967,50,16132.654
shp_1_31,28.704729,77.189178,51,16571.051
shp_1_31,28.704493,77.189796,52,16636.299
shp_1_31,28.703617,77.19178,53,16853.316
shp_1_31,28.70274,77.194008,54,17091.699
shp_1_31,28.70274,77.194008,55,17091.699
shp_1_31,28.697979,77.206909,56,18458.332
shp_1_31,28.697979,77.206909,57,18458.332
shp_1_31,28.694765,77.212418,58,19104.512
shp_1_31,28.694765,77.212418,59,19104.512
shp_1_31,28.687819,77.221458,60,20278.104
shp_1_31,28.687819,77.221458,61,20278.104
shp_1_31,28.686317,77.221695,62,20446.715
shp_1_31,28.682682,77.222511,63,20859.303
shp_1_31,28.68218,77.222534,64,20915.105
shp_1_31,28.681902,77.222565,65,20946.205
shp_1_31,28.681576,77.222717,66,20985.432
shp_1_31,28.681057,77.223045,67,21051.459
shp_1_31,28.680651,77.223312,68,21103.867
shp_1_31,28.680069,77.223679,69,21177.857
shp_1_31,28.679722,77.223915,70,21222.73
shp_1_31,28.679277,77.224182,71,21278.572
shp_1_31,28.67877,77.224373,72,21338.172
shp_1_31,28.676842,77.224998,73,21561.262
shp_1_31,28.676842,77.224998,74,21561.262
shp_1_31,28.675667,77.225403,75,21697.98
shp_1_31,28.675117,77.22554,76,21760.465
shp_1_31,28.674191,77.225739,77,21865.598
shp_1_31,28.673347,77.225868,78,21960.15
shp_1_31,28.672489,77.226013,79,22056.791
shp_1_31,28.671947,77.226219,80,22120.537
shp_1_31,28.669811,77.227127,81,22374.219
shp_1_31,28.6686,77.227577,82,22516.012
shp_1_31,28.667503,77.228165,83,22650.811
shp_1_31,28.667503,77.228165,84,22650.811
shp_1_31,28.665253,77.229309,85,22925.264
shp_1_31,28.663395,77.230011,86,23143.064
shp_1_31,28.659256,77.230339,87,23605.041
shp_1_31,28.658422,77.230309,88,23697.717
shp_1_31,28.65649,77.230179,89,23913.162
shp_1_31,28.656122,77.230057,90,23955.902
shp_1_31,28.656029,77.230011,91,23967.287
shp_1_31,28.656029,77.230011,92,23967.287
shp_1_31,28.649277,77.226486,93,24794.0
shp_1_31,28.649277,77.226486,94,24794.0
shp_1_31,28.643492,77.222717,95,25536.137
shp_1_31,28.643492,77.222717,96,25536.137
shp_1_31,28.63406,77.219627,97,26628.426
shp_1_31,28.633596,77.219513,98,26681.227
shp_1_31,28.633139,77.219376,99,26734.023
shp_1_31,28.632795,77.219238,100,26774.316
shp_1_31,28.632795,77.219238,101,26774.316
shp_1_31,28.63225,77.218994,102,26839.588
shp_1_31,28.631824,77.218758,103,26892.393
shp_1_31,28.627865,77.216064,104,27405.854
shp_1_31,28.627283,77.215775,105,27476.457
shp_1_31,28.62583,77.215744,106,27638.186
shp_1_31,28.625504,77.21563,107,27676.035
shp_1_31,28.622982,77.214005,108,27998.609
shp_1_31,28.622982,77.214005,109,27998.609
shp_1_31,28.621489,77.212891,110,28197.33
shp_1_31,28.621136,77.212708,111,28240.525
shp_1_31,28.616922,77.212349,112,28710.775
shp_1_31,28.615883,77.21225,113,28827.09
shp_1_31,28.615883,77.21225,114,28827.09
shp_1_31,28.611525,77.210052,115,29357.646
shp_1_31,28.611525,77.210052,116,29357.646
shp_1_31,28.597345,77.211067,117,30939.154
shp_1_31,28.597345,77.211067,118,30939.154
shp_1_31,28.591269,77.212639,119,31632.811
shp_1_31,28.58963,77.212769,120,31815.617
shp_1_31,28.587244,77.212563,121,32082.172
shp_1_31,28.587244,77.212563,122,32082.172
shp_1_31,28.586599,77.212502,123,32154.146
shp_1_31,28.584867,77.212318,124,32347.725
shp_1_31,28.583832,77.212326,125,32462.936
shp_1_31,28.583437,77.212303,126,32506.939
shp_1_31,28.575174,77.209534,127,33465.84
shp_1_31,28.575174,77.209534,128,33465.84
shp_1_31,28.574951,77.209457,129,33491.711
shp_1_31,28.574169,77.209274,130,33580.719
shp_1_31,28.568171,77.208092,131,34258.355
shp_1_31,28.568171,77.208092,132,34258.355
shp_1_31,28.56794,77.208046,133,34284.563
shp_1_31,28.567183,77.207863,134,34370.598
shp_1_31,28.566868,77.207771,135,34406.789
shp_1_31,28.566032,77.20755,136,34502.191
shp_1_31,28.563559,77.207535,137,34777.68
shp_1_31,28.561657,77.207359,138,34990.016
shp_1_31,28.559828,77.207062,139,35195.871
shp_1_31,28.559828,77.207062,140,35195.871
shp_1_31,28.55801,77.206764,141,35400.125
shp_1_31,28.556484,77.206444,142,35572.875
shp_1_31,28.555206,77.206116,143,35718.742
shp_1_31,28.551859,77.205688,144,36093.645
shp_1_31,28.549095,77.20591,145,36402.137
shp_1_31,28.548542,77.205971,146,36463.914
shp_1_31,28.547405,77.206635,147,36606.34
shp_1_31,28.546585,77.206772,148,36698.551
shp_1_31,28.544262,77.20668,149,36957.246
shp_1_31,28.544262,77.20668,150,36957.246
shp_1_31,28.542471,77.206398,151,37158.695
shp_1_31,28.538406,77.206696,152,37612.051
shp_1_31,28.535564,77.206116,153,37933.469
shp_1_31,28.532854,77.205345,154,38244.332
shp_1_31,28.530121,77.20459,155,38557.602
shp_1_31,28.529774,77.204613,156,38596.379
shp_1_31,28.529057,77.204796,157,38677.98
shp_1_31,28.529057,77.204796,158,38677.98
shp_1_31,28.520638,77.199379,159,39754.605
shp_1_31,28.520638,77.199379,160,39754.605
shp_1_31,28.512594,77.185875,161,41350.629
shp_1_31,28.512594,77.185875,162,41350.629
shp_1_31,28.511543,77.184303,163,41543.457
shp_1_31,28.509539,77.180237,164,41999.574
shp_1_31,28.509375,77.179871,165,42039.535
shp_1_31,28.50927,77.179497,166,42078.547
shp_1_31,28.509167,77.17894,167,42134.164
shp_1_31,28.509027,77.177673,168,42258.75
shp_1_31,28.508978,77.177452,169,42281.066
shp_1_31,28.508928,77.177292,170,42297.992
shp_1_31,28.508863,77.177124,171,42315.645
shp_1_31,28.508678,77.17672,172,42360.211
shp_1_31,28.508575,77.176537,173,42381.391
shp_1_31,28.508505,77.17643,174,42394.344
shp_1_31,28.508369,77.176262,175,42417.074
shp_1_31,28.508215,77.176094,176,42440.84
shp_1_31,28.507732,77.175644,177,42509.852
shp_1_31,28.506741,77.17498,178,42638.352
shp_1_31,28.506592,77.174858,179,42658.676
shp_1_31,28.506592,77.174858,180,42658.676
shp_1_31,28.504885,77.173447,181,42893.324
shp_1_31,28.504271,77.172768,182,42988.789
shp_1_31,28.504187,77.172623,183,43005.586
shp_1_31,28.50411,77.17247,184,43022.957
shp_1_31,28.503729,77.171768,185,43103.609
shp_1_31,28.501726,77.167114,186,43610.559
shp_1_31,28.49971,77.162811,187,44087.879
shp_1_31,28.499508,77.162331,188,44140.078
shp_1_31,28.499146,77.161369,189,44242.516
shp_1_31,28.499146,77.161369,190,44242.516
shp_1_31,28.498764,77.160355,191,44349.938
shp_1_31,28.498455,77.159637,192,44428.57
shp_1_31,28.497009,77.156364,193,44786.766
shp_1_31,28.494364,77.150436,194,45437.168
shp_1_31,28.493776,77.14917,195,45577.223
shp_1_31,28.493776,77.14917,196,45577.223
shp_1_31,28.492638,77.146545,197,45863.801
shp_1_31,28.492096,77.145203,198,46008.262
shp_1_31,28.491026,77.142143,199,46330.219
shp_1_31,28.490578,77.141327,200,46424.531
shp_1_31,28.489418,77.138992,201,46687.043
shp_1_31,28.487669,77.135223,202,47103.906
