route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
29,weekday,14835,,,,,shp_1_35,0,0
29,weekday,14836,,,,,shp_1_35,0,0
29,weekday,14837,,,,,shp_1_35,0,0
29,weekday,14838,,,,,shp_1_35,0,0
29,weekday,14839,,,,,shp_1_35,0,0
3,weekday,1484,,,,,shp_1_25,0,0
29,weekday,14840,,,,,shp_1_35,0,0
29,weekday,14841,,,,,shp_1_35,0,0
29,weekday,14842,,,,,shp_1_35,0,0
29,weekday,14843,,,,,shp_1_35,0,0
29,weekday,14844,,,,,shp_1_35,0,0
29,weekday,14845,,,,,shp_1_35,0,0
29,weekday,14846,,,,,shp_1_35,0,0
29,weekday,14847,,,,,shp_1_35,0,0
29,weekday,14848,,,,,shp_1_35,0,0
29,weekday,14849,,,,,shp_1_35,0,0
3,weekday,1485,,,,,shp_1_25,0,0
29,weekday,14850,,,,,shp_1_35,0,0
29,weekday,14851,,,,,shp_1_35,0,0
29,weekday,14852,,,,,shp_1_35,0,0
29,weekday,14853,,,,,shp_1_35,0,0
29,weekday,14854,,,,,shp_1_35,0,0
29,weekday,14855,,,,,shp_1_35,0,0
29,weekday,14856,,,,,shp_1_35,0,0
29,weekday,14857,,,,,shp_1_35,0,0
29,weekday,14858,,,,,shp_1_35,0,0
29,weekday,14859,,,,,shp_1_35,0,0
3,weekday,1486,,,,,shp_1_25,0,0
29,weekday,14860,,,,,shp_1_35,0,0
29,weekday,14861,,,,,shp_1_35,0,0
29,weekday,14862,,,,,shp_1_35,0,0
29,weekday,14863,,,,,shp_1_35,0,0
29,weekday,14864,,,,,shp_1_35,0,0
29,weekday,14865,,,,,shp_1_35,0,0
29,weekday,14866,,,,,shp_1_35,0,0
29,weekday,14867,,,,,shp_1_35,0,0
29,weekday,14868,,,,,shp_1_35,0,0
29,weekday,14869,,,,,shp_1_35,0,0
3,weekday,1487,,,,,shp_1_25,0,0
29,weekday,14870,,,,,shp_1_35,0,0
29,weekday,14871,,,,,shp_1_35,0,0
29,weekday,14872,,,,,shp_1_35,0,0
29,weekday,14873,,,,,shp_1_35,0,0
29,weekday,14874,,,,,shp_1_35,0,0
29,weekday,14875,,,,,shp_1_35,0,0
29,weekday,14876,,,,,shp_1_35,0,0
29,weekday,14877,,,,,shp_1_35,0,0
29,weekday,14878,,,,,shp_1_35,0,0
29,weekday,14879,,,,,shp_1_35,0,0
3,weekday,1488,,,,,shp_1_25,0,0
29,weekday,14880,,,,,shp_1_35,0,0
29,weekday,14881,,,,,shp_1_35,0,0
29,weekday,14882,,,,,shp_1_35,0,0
29,weekday,14883,,,,,shp_1_35,0,0
29,weekday,14884,,,,,shp_1_35,0,0
29,weekday,14885,,,,,shp_1_35,0,0
29,weekday,14886,,,,,shp_1_35,0,0
29,weekday,14887,,,,,shp_1_35,0,0
29,weekday,14888,,,,,shp_1_35,0,0
29,weekday,14889,,,,,shp_1_35,0,0
3,weekday,1489,,,,,shp_1_25,0,0
29,weekday,14890,,,,,shp_1_35,0,0
29,weekday,14891,,,,,shp_1_35,0,0
29,weekday,14892,,,,,shp_1_35,0,0
29,weekday,14893,,,,,shp_1_35,0,0
29,weekday,14894,,,,,shp_1_35,0,0
29,weekday,14895,,,,,shp_1_35,0,0
29,weekday,14896,,,,,shp_1_35,0,0
29,weekday,14897,,,,,shp_1_35,0,0
29,weekday,14898,,,,,shp_1_35,0,0
29,weekday,14899,,,,,shp_1_35,0,0
3,weekday,1490,,,,,shp_1_25,0,0
29,weekday,14900,,,,,shp_1_35,0,0
29,weekday,14901,,,,,shp_1_35,0,0
29,weekday,14902,,,,,shp_1_35,0,0
29,weekday,14903,,,,,shp_1_35,0,0
29,weekday,14904,,,,,shp_1_35,0,0
29,weekday,14905,,,,,shp_1_35,0,0
29,weekday,14906,,,,,shp_1_35,0,0
29,weekday,14907,,,,,shp_1_35,0,0
29,weekday,14908,,,,,shp_1_35,0,0
29,weekday,14909,,,,,shp_1_35,0,0
3,weekday,1491,,,,,shp_1_25,0,0
29,weekday,14910,,,,,shp_1_35,0,0
29,weekday,14911,,,,,shp_1_35,0,0
29,weekday,14912,,,,,shp_1_35,0,0
29,weekday,14913,,,,,shp_1_35,0,0
29,weekday,14914,,,,,shp_1_35,0,0
29,weekday,14915,,,,,shp_1_35,0,0
29,weekday,14916,,,,,shp_1_35,0,0
29,weekday,14917,,,,,shp_1_35,0,0
29,weekday,14918,,,,,shp_1_35,0,0
29,weekday,14919,,,,,shp_1_35,0,0
3,weekday,1492,,,,,shp_1_25,0,0
29,weekday,14920,,,,,shp_1_35,0,0
29,weekday,14921,,,,,shp_1_35,0,0
29,weekday,14922,,,,,shp_1_35,0,0
29,weekday,14923,,,,,shp_1_35,0,0
29,weekday,14924,,,,,shp_1_35,0,0
29,weekday,14925,,,,,shp_1_35,0,0
29,weekday,14926,,,,,shp_1_35,0,0
29,weekday,14927,,,,,shp_1_35,0,0
29,weekday,14928,,,,,shp_1_35,0,0
29,weekday,14929,,,,,shp_1_35,0,0
3,weekday,1493,,,,,shp_1_25,0,0
29,weekday,14930,,,,,shp_1_35,0,0
29,weekday,14931,,,,,shp_1_35,0,0
29,weekday,14932,,,,,shp_1_35,0,0
29,weekday,14933,,,,,shp_1_35,0,0
29,weekday,14934,,,,,shp_1_35,0,0
29,weekday,14935,,,,,shp_1_35,0,0
29,weekday,14936,,,,,shp_1_35,0,0
29,weekday,14937,,,,,shp_1_35,0,0
29,weekday,14938,,,,,shp_1_35,0,0
29,weekday,14939,,,,,shp_1_35,0,0
3,weekday,1494,,,,,shp_1_25,0,0
29,weekday,14940,,,,,shp_1_35,0,0
29,weekday,14941,,,,,shp_1_35,0,0
29,weekday,14942,,,,,shp_1_35,0,0
29,weekday,14943,,,,,shp_1_35,0,0
29,weekday,14944,,,,,shp_1_35,0,0
29,weekday,14945,,,,,shp_1_35,0,0
29,weekday,14946,,,,,shp_1_35,0,0
29,weekday,14947,,,,,shp_1_35,0,0
29,weekday,14948,,,,,shp_1_35,0,0
29,weekday,14949,,,,,shp_1_35,0,0
3,weekday,1495,,,,,shp_1_25,0,0
29,weekday,14950,,,,,shp_1_35,0,0
29,weekday,14951,,,,,shp_1_35,0,0
29,weekday,14952,,,,,shp_1_35,0,0
29,weekday,14953,,,,,shp_1_35,0,0
29,weekday,14954,,,,,shp_1_35,0,0
29,weekday,14955,,,,,shp_1_35,0,0
29,weekday,14956,,,,,shp_1_35,0,0
29,weekday,14957,,,,,shp_1_35,0,0
29,weekday,14958,,,,,shp_1_35,0,0
29,weekday,14959,,,,,shp_1_35,0,0
3,weekday,1496,,,,,shp_1_25,0,0
29,weekday,14960,,,,,shp_1_35,0,0
29,weekday,14961,,,,,shp_1_35,0,0
29,weekday,14962,,,,,shp_1_35,0,0
29,weekday,14963,,,,,shp_1_35,0,0
29,weekday,14964,,,,,shp_1_35,0,0
29,weekday,14965,,,,,shp_1_35,0,0
29,weekday,14966,,,,,shp_1_35,0,0
29,weekday,14967,,,,,shp_1_35,0,0
29,weekday,14968,,,,,shp_1_35,0,0
29,weekday,14969,,,,,shp_1_35,0,0
3,weekday,1497,,,,,shp_1_25,0,0
29,weekday,14970,,,,,shp_1_35,0,0
29,weekday,14971,,,,,shp_1_35,0,0
29,weekday,14972,,,,,shp_1_35,0,0
29,weekday,14973,,,,,shp_1_35,0,0
29,weekday,14974,,,,,shp_1_35,0,0
29,weekday,14975,,,,,shp_1_35,0,0
29,weekday,14976,,,,,shp_1_35,0,0
29,weekday,14977,,,,,shp_1_35,0,0
29,weekday,14978,,,,,shp_1_35,0,0
29,weekday,14979,,,,,shp_1_35,0,0
3,weekday,1498,,,,,shp_1_25,0,0
29,weekday,14980,,,,,shp_1_35,0,0
29,weekday,14981,,,,,shp_1_35,0,0
29,weekday,14982,,,,,shp_1_35,0,0
29,weekday,14983,,,,,shp_1_35,0,0
29,weekday,14984,,,,,shp_1_35,0,0
29,weekday,14985,,,,,shp_1_35,0,0
29,weekday,14986,,,,,shp_1_35,0,0
29,weekday,14987,,,,,shp_1_35,0,0
29,weekday,14988,,,,,shp_1_35,0,0
29,weekday,14989,,,,,shp_1_35,0,0
3,weekday,1499,,,,,shp_1_25,0,0
29,weekday,14990,,,,,shp_1_35,0,0
29,weekday,14991,,,,,shp_1_35,0,0
3,weekday,1500,,,,,shp_1_25,0,0
3,weekday,1501,,,,,shp_1_25,0,0
3,weekday,1502,,,,,shp_1_25,0,0
3,weekday,1503,,,,,shp_1_25,0,0
3,weekday,1504,,,,,shp_1_25,0,0
3,weekday,1505,,,,,shp_1_25,0,0
3,weekday,1506,,,,,shp_1_25,0,0
3,weekday,1507,,,,,shp_1_25,0,0
3,weekday,1508,,,,,shp_1_25,0,0
3,weekday,1509,,,,,shp_1_25,0,0
3,weekday,1510,,,,,shp_1_25,0,0
3,weekday,1511,,,,,shp_1_25,0,0
3,weekday,1512,,,,,shp_1_25,0,0
3,weekday,1513,,,,,shp_1_25,0,0
3,weekday,1514,,,,,shp_1_25,0,0
3,weekday,1515,,,,,shp_1_25,0,0
3,weekday,1516,,,,,shp_1_25,0,0
3,weekday,1517,,,,,shp_1_25,0,0
3,weekday,1518,,,,,shp_1_25,0,0
3,weekday,1519,,,,,shp_1_25,0,0
3,weekday,1520,,,,,shp_1_25,0,0
3,weekday,1521,,,,,shp_1_25,0,0
3,weekday,1522,,,,,shp_1_25,0,0
3,weekday,1523,,,,,shp_1_25,0,0
3,weekday,1524,,,,,shp_1_25,0,0
3,weekday,1525,,,,,shp_1_25,0,0
3,weekday,1526,,,,,shp_1_25,0,0
3,weekday,1527,,,,,shp_1_25,0,0
3,weekday,1528,,,,,shp_1_25,0,0
3,weekday,1529,,,,,shp_1_25,0,0
3,weekday,1530,,,,,shp_1_25,0,0
3,weekday,1531,,,,,shp_1_25,0,0
3,weekday,1532,,,,,shp_1_25,0,0
3,weekday,1533,,,,,shp_1_25,0,0
3,weekday,1534,,,,,shp_1_25,0,0
3,weekday,1535,,,,,shp_1_25,0,0
30,weekday,15351,,,,,shp_1_8,0,0
30,weekday,15352,,,,,shp_1_8,0,0
30,weekday,15353,,,,,shp_1_8,0,0
30,weekday,15354,,,,,shp_1_8,0,0
30,weekday,15355,,,,,shp_1_8,0,0
30,weekday,15356,,,,,shp_1_8,0,0
30,weekday,15357,,,,,shp_1_8,0,0
30,weekday,15358,,,,,shp_1_8,0,0
30,weekday,15359,,,,,shp_1_8,0,0
3,weekday,1536,,,,,shp_1_25,0,0
30,weekday,15360,,,,,shp_1_8,0,0
30,weekday,15361,,,,,shp_1_8,0,0
30,weekday,15362,,,,,shp_1_8,0,0
30,weekday,15363,,,,,shp_1_8,0,0
30,weekday,15364,,,,,shp_1_8,0,0
30,weekday,15365,,,,,shp_1_8,0,0
30,weekday,15366,,,,,shp_1_8,0,0
30,weekday,15367,,,,,shp_1_8,0,0
30,weekday,15368,,,,,shp_1_8,0,0
30,weekday,15369,,,,,shp_1_8,0,0
3,weekday,1537,,,,,shp_1_25,0,0
30,weekday,15370,,,,,shp_1_8,0,0
30,weekday,15371,,,,,shp_1_8,0,0
30,weekday,15372,,,,,shp_1_8,0,0
30,weekday,15373,,,,,shp_1_8,0,0
30,weekday,15374,,,,,shp_1_8,0,0
30,weekday,15375,,,,,shp_1_8,0,0
30,weekday,15376,,,,,shp_1_8,0,0
30,weekday,15377,,,,,shp_1_8,0,0
30,weekday,15378,,,,,shp_1_8,0,0
30,weekday,15379,,,,,shp_1_8,0,0
3,weekday,1538,,,,,shp_1_25,0,0
30,weekday,15380,,,,,shp_1_8,0,0
30,weekday,15381,,,,,shp_1_8,0,0
30,weekday,15382,,,,,shp_1_8,0,0
30,weekday,15383,,,,,shp_1_8,0,0
30,weekday,15384,,,,,shp_1_8,0,0
30,weekday,15385,,,,,shp_1_8,0,0
30,weekday,15386,,,,,shp_1_8,0,0
30,weekday,15387,,,,,shp_1_8,0,0
30,weekday,15388,,,,,shp_1_8,0,0
30,weekday,15389,,,,,shp_1_8,0,0
3,weekday,1539,,,,,shp_1_25,0,0
30,weekday,15390,,,,,shp_1_8,0,0
30,weekday,15391,,,,,shp_1_8,0,0
30,weekday,15392,,,,,shp_1_8,0,0
30,weekday,15393,,,,,shp_1_8,0,0
30,weekday,15394,,,,,shp_1_8,0,0
30,weekday,15395,,,,,shp_1_8,0,0
30,weekday,15396,,,,,shp_1_8,0,0
30,weekday,15397,,,,,shp_1_8,0,0
30,weekday,15398,,,,,shp_1_8,0,0
30,weekday,15399,,,,,shp_1_8,0,0
3,weekday,1540,,,,,shp_1_25,0,0
30,weekday,15400,,,,,shp_1_8,0,0
30,weekday,15401,,,,,shp_1_8,0,0
30,weekday,15402,,,,,shp_1_8,0,0
30,weekday,15403,,,,,shp_1_8,0,0
30,weekday,15404,,,,,shp_1_8,0,0
30,weekday,15405,,,,,shp_1_8,0,0
30,weekday,15406,,,,,shp_1_8,0,0
30,weekday,15407,,,,,shp_1_8,0,0
30,weekday,15408,,,,,shp_1_8,0,0
30,weekday,15409,,,,,shp_1_8,0,0
3,weekday,1541,,,,,shp_1_25,0,0
30,weekday,15410,,,,,shp_1_8,0,0
30,weekday,15411,,,,,shp_1_8,0,0
30,weekday,15412,,,,,shp_1_8,0,0
30,weekday,15413,,,,,shp_1_8,0,0
30,weekday,15414,,,,,shp_1_8,0,0
30,weekday,15415,,,,,shp_1_8,0,0
30,weekday,15416,,,,,shp_1_8,0,0
30,weekday,15417,,,,,shp_1_8,0,0
30,weekday,15418,,,,,shp_1_8,0,0
30,weekday,15419,,,,,shp_1_8,0,0
3,weekday,1542,,,,,shp_1_25,0,0
30,weekday,15420,,,,,shp_1_8,0,0
30,weekday,15421,,,,,shp_1_8,0,0
30,weekday,15422,,,,,shp_1_8,0,0
30,weekday,15423,,,,,shp_1_8,0,0
30,weekday,15424,,,,,shp_1_8,0,0
30,weekday,15425,,,,,shp_1_8,0,0
30,weekday,15426,,,,,shp_1_8,0,0
30,weekday,15427,,,,,shp_1_8,0,0
30,weekday,15428,,,,,shp_1_8,0,0
30,weekday,15429,,,,,shp_1_8,0,0
3,weekday,1543,,,,,shp_1_25,0,0
30,weekday,15430,,,,,shp_1_8,0,0
30,weekday,15431,,,,,shp_1_8,0,0
30,weekday,15432,,,,,shp_1_8,0,0
30,weekday,15433,,,,,shp_1_8,0,0
30,weekday,15434,,,,,shp_1_8,0,0
30,weekday,15435,,,,,shp_1_8,0,0
30,weekday,15436,,,,,shp_1_8,0,0
30,weekday,15437,,,,,shp_1_8,0,0
30,weekday,15438,,,,,shp_1_8,0,0
30,weekday,15439,,,,,shp_1_8,0,0
3,weekday,1544,,,,,shp_1_25,0,0
30,weekday,15440,,,,,shp_1_8,0,0
30,weekday,15441,,,,,shp_1_8,0,0
30,weekday,15442,,,,,shp_1_8,0,0
30,weekday,15443,,,,,shp_1_8,0,0
30,weekday,15444,,,,,shp_1_8,0,0
30,weekday,15445,,,,,shp_1_8,0,0
30,weekday,15446,,,,,shp_1_8,0,0
30,weekday,15447,,,,,shp_1_8,0,0
30,weekday,15448,,,,,shp_1_8,0,0
30,weekday,15449,,,,,shp_1_8,0,0
3,weekday,1545,,,,,shp_1_25,0,0
30,weekday,15450,,,,,shp_1_8,0,0
30,weekday,15451,,,,,shp_1_8,0,0
30,weekday,15452,,,,,shp_1_8,0,0
30,weekday,15453,,,,,shp_1_8,0,0
30,weekday,15454,,,,,shp_1_8,0,0
30,weekday,15455,,,,,shp_1_8,0,0
30,weekday,15456,,,,,shp_1_8,0,0
30,weekday,15457,,,,,shp_1_8,0,0
30,weekday,15458,,,,,shp_1_8,0,0
30,weekday,15459,,,,,shp_1_8,0,0
3,weekday,1546,,,,,shp_1_25,0,0
30,weekday,15460,,,,,shp_1_8,0,0
30,weekday,15461,,,,,shp_1_8,0,0
30,weekday,15462,,,,,shp_1_8,0,0
30,weekday,15463,,,,,shp_1_8,0,0
30,weekday,15464,,,,,shp_1_8,0,0
30,weekday,15465,,,,,shp_1_8,0,0
30,weekday,15466,,,,,shp_1_8,0,0
30,weekday,15467,,,,,shp_1_8,0,0
30,weekday,15468,,,,,shp_1_8,0,0
30,weekday,15469,,,,,shp_1_8,0,0
3,weekday,1547,,,,,shp_1_25,0,0
30,weekday,15470,,,,,shp_1_8,0,0
30,weekday,15471,,,,,shp_1_8,0,0
30,weekday,15472,,,,,shp_1_8,0,0
30,weekday,15473,,,,,shp_1_8,0,0
30,weekday,15474,,,,,shp_1_8,0,0
30,weekday,15475,,,,,shp_1_8,0,0
30,weekday,15476,,,,,shp_1_8,0,0
30,weekday,15477,,,,,shp_1_8,0,0
30,weekday,15478,,,,,shp_1_8,0,0
30,weekday,15479,,,,,shp_1_8,0,0
3,weekday,1548,,,,,shp_1_25,0,0
30,weekday,15480,,,,,shp_1_8,0,0
30,weekday,15481,,,,,shp_1_8,0,0
30,weekday,15482,,,,,shp_1_8,0,0
30,weekday,15483,,,,,shp_1_8,0,0
30,weekday,15484,,,,,shp_1_8,0,0
30,weekday,15485,,,,,shp_1_8,0,0
30,weekday,15486,,,,,shp_1_8,0,0
30,weekday,15487,,,,,shp_1_8,0,0
30,weekday,15488,,,,,shp_1_8,0,0
30,weekday,15489,,,,,shp_1_8,0,0
3,weekday,1549,,,,,shp_1_25,0,0
30,weekday,15490,,,,,shp_1_8,0,0
30,weekday,15491,,,,,shp_1_8,0,0
30,weekday,15492,,,,,shp_1_8,0,0
30,weekday,15493,,,,,shp_1_8,0,0
30,weekday,15494,,,,,shp_1_8,0,0
30,weekday,15495,,,,,shp_1_8,0,0
30,weekday,15496,,,,,shp_1_8,0,0
30,weekday,15497,,,,,shp_1_8,0,0
30,weekday,15498,,,,,shp_1_8,0,0
30,weekday,15499,,,,,shp_1_8,0,0
3,weekday,1550,,,,,shp_1_25,0,0
30,weekday,15500,,,,,shp_1_8,0,0
30,weekday,15501,,,,,shp_1_8,0,0
30,weekday,15502,,,,,shp_1_8,0,0
30,weekday,15503,,,,,shp_1_8,0,0
30,weekday,15504,,,,,shp_1_8,0,0
30,weekday,15505,,,,,shp_1_8,0,0
30,weekday,15506,,,,,shp_1_8,0,0
30,weekday,15507,,,,,shp_1_8,0,0
30,weekday,15508,,,,,shp_1_8,0,0
30,weekday,15509,,,,,shp_1_8,0,0
3,weekday,1551,,,,,shp_1_25,0,0
30,weekday,15510,,,,,shp_1_8,0,0
30,weekday,15511,,,,,shp_1_8,0,0
30,weekday,15512,,,,,shp_1_8,0,0
30,weekday,15513,,,,,shp_1_8,0,0
30,weekday,15514,,,,,shp_1_8,0,0
30,weekday,15515,,,,,shp_1_8,0,0
30,weekday,15516,,,,,shp_1_8,0,0
30,weekday,15517,,,,,shp_1_8,0,0
30,weekday,15518,,,,,shp_1_8,0,0
30,weekday,15519,,,,,shp_1_8,0,0
3,weekday,1552,,,,,shp_1_25,0,0
30,weekday,15520,,,,,shp_1_8,0,0
30,weekday,15521,,,,,shp_1_8,0,0
30,weekday,15522,,,,,shp_1_8,0,0
30,weekday,15523,,,,,shp_1_8,0,0
30,weekday,15524,,,,,shp_1_8,0,0
30,weekday,15525,,,,,shp_1_8,0,0
3,weekday,1553,,,,,shp_1_25,0,0
3,weekday,1554,,,,,shp_1_25,0,0
3,weekday,1555,,,,,shp_1_25,0,0
3,weekday,1556,,,,,shp_1_25,0,0
3,weekday,1557,,,,,shp_1_25,0,0
3,weekday,1558,,,,,shp_1_25,0,0
3,weekday,1559,,,,,shp_1_25,0,0
3,weekday,1560,,,,,shp_1_25,0,0
3,weekday,1561,,,,,shp_1_25,0,0
3,weekday,1562,,,,,shp_1_25,0,0
3,weekday,1563,,,,,shp_1_25,0,0
3,weekday,1564,,,,,shp_1_25,0,0
3,weekday,1565,,,,,shp_1_25,0,0
3,weekday,1566,,,,,shp_1_25,0,0
3,weekday,1567,,,,,shp_1_25,0,0
3,weekday,1568,,,,,shp_1_25,0,0
3,weekday,1569,,,,,shp_1_25,0,0
3,weekday,1570,,,,,shp_1_25,0,0
3,weekday,1571,,,,,shp_1_25,0,0
3,weekday,1572,,,,,shp_1_25,0,0
3,weekday,1573,,,,,shp_1_25,0,0
3,weekday,1574,,,,,shp_1_25,0,0
3,weekday,1575,,,,,shp_1_25,0,0
3,weekday,1576,,,,,shp_1_25,0,0
3,weekday,1577,,,,,shp_1_25,0,0
3,weekday,1578,,,,,shp_1_25,0,0
3,weekday,1579,,,,,shp_1_25,0,0
3,weekday,1580,,,,,shp_1_25,0,0
3,weekday,1581,,,,,shp_1_25,0,0
3,weekday,1582,,,,,shp_1_25,0,0
3,weekday,1583,,,,,shp_1_25,0,0
3,weekday,1584,,,,,shp_1_25,0,0
3,weekday,1585,,,,,shp_1_25,0,0
3,weekday,1586,,,,,shp_1_25,0,0
3,weekday,1587,,,,,shp_1_25,0,0
31,weekday,15876,,,,,shp_1_1,0,0
31,weekday,15877,,,,,shp_1_1,0,0
31,weekday,15878,,,,,shp_1_1,0,0
31,weekday,15879,,,,,shp_1_1,0,0
3,weekday,1588,,,,,shp_1_25,0,0
31,weekday,15880,,,,,shp_1_1,0,0
31,weekday,15881,,,,,shp_1_1,0,0
31,weekday,15882,,,,,shp_1_1,0,0
31,weekday,15883,,,,,shp_1_1,0,0
31,weekday,15884,,,,,shp_1_1,0,0
31,weekday,15885,,,,,shp_1_1,0,0
31,weekday,15886,,,,,shp_1_1,0,0
31,weekday,15887,,,,,shp_1_1,0,0
31,weekday,15888,,,,,shp_1_1,0,0
31,weekday,15889,,,,,shp_1_1,0,0
3,weekday,1589,,,,,shp_1_25,0,0
31,weekday,15890,,,,,shp_1_1,0,0
31,weekday,15891,,,,,shp_1_1,0,0
31,weekday,15892,,,,,shp_1_1,0,0
31,weekday,15893,,,,,shp_1_1,0,0
31,weekday,15894,,,,,shp_1_1,0,0
31,weekday,15895,,,,,shp_1_1,0,0
31,weekday,15896,,,,,shp_1_1,0,0
31,weekday,15897,,,,,shp_1_1,0,0
31,weekday,15898,,,,,shp_1_1,0,0
31,weekday,15899,,,,,shp_1_1,0,0
3,weekday,1590,,,,,shp_1_25,0,0
31,weekday,15900,,,,,shp_1_1,0,0
31,weekday,15901,,,,,shp_1_1,0,0
31,weekday,15902,,,,,shp_1_1,0,0
31,weekday,15903,,,,,shp_1_1,0,0
31,weekday,15904,,,,,shp_1_1,0,0
31,weekday,15905,,,,,shp_1_1,0,0
31,weekday,15906,,,,,shp_1_1,0,0
31,weekday,15907,,,,,shp_1_1,0,0
31,weekday,15908,,,,,shp_1_1,0,0
31,weekday,15909,,,,,shp_1_1,0,0
3,weekday,1591,,,,,shp_1_25,0,0
31,weekday,15910,,,,,shp_1_1,0,0
31,weekday,15911,,,,,shp_1_1,0,0
31,weekday,15912,,,,,shp_1_1,0,0
31,weekday,15913,,,,,shp_1_1,0,0
31,weekday,15914,,,,,shp_1_1,0,0
31,weekday,15915,,,,,shp_1_1,0,0
31,weekday,15916,,,,,shp_1_1,0,0
31,weekday,15917,,,,,shp_1_1,0,0
31,weekday,15918,,,,,shp_1_1,0,0
31,weekday,15919,,,,,shp_1_1,0,0
3,weekday,1592,,,,,shp_1_25,0,0
31,weekday,15920,,,,,shp_1_1,0,0
31,weekday,15921,,,,,shp_1_1,0,0
31,weekday,15922,,,,,shp_1_1,0,0
31,weekday,15923,,,,,shp_1_1,0,0
31,weekday,15924,,,,,shp_1_1,0,0
31,weekday,15925,,,,,shp_1_1,0,0
31,weekday,15926,,,,,shp_1_1,0,0
31,weekday,15927,,,,,shp_1_1,0,0
31,weekday,15928,,,,,shp_1_1,0,0
31,weekday,15929,,,,,shp_1_1,0,0
3,weekday,1593,,,,,shp_1_25,0,0
31,weekday,15930,,,,,shp_1_1,0,0
31,weekday,15931,,,,,shp_1_1,0,0
31,weekday,15932,,,,,shp_1_1,0,0
31,weekday,15933,,,,,shp_1_1,0,0
31,weekday,15934,,,,,shp_1_1,0,0
31,weekday,15935,,,,,shp_1_1,0,0
31,weekday,15936,,,,,shp_1_1,0,0
31,weekday,15937,,,,,shp_1_1,0,0
31,weekday,15938,,,,,shp_1_1,0,0
31,weekday,15939,,,,,shp_1_1,0,0
3,weekday,1594,,,,,shp_1_25,0,0
31,weekday,15940,,,,,shp_1_1,0,0
31,weekday,15941,,,,,shp_1_1,0,0
31,weekday,15942,,,,,shp_1_1,0,0
31,weekday,15943,,,,,shp_1_1,0,0
31,weekday,15944,,,,,shp_1_1,0,0
31,weekday,15945,,,,,shp_1_1,0,0
31,weekday,15946,,,,,shp_1_1,0,0
31,weekday,15947,,,,,shp_1_1,0,0
31,weekday,15948,,,,,shp_1_1,0,0
31,weekday,15949,,,,,shp_1_1,0,0
3,weekday,1595,,,,,shp_1_25,0,0
31,weekday,15950,,,,,shp_1_1,0,0
31,weekday,15951,,,,,shp_1_1,0,0
31,weekday,15952,,,,,shp_1_1,0,0
3,weekday,1596,,,,,shp_1_25,0,0
3,weekday,1597,,,,,shp_1_25,0,0
3,weekday,1598,,,,,shp_1_25,0,0
3,weekday,1599,,,,,shp_1_25,0,0
3,weekday,1600,,,,,shp_1_25,0,0
3,weekday,1601,,,,,shp_1_25,0,0
3,weekday,1602,,,,,shp_1_25,0,0
3,weekday,1603,,,,,shp_1_25,0,0
3,weekday,1604,,,,,shp_1_25,0,0
3,weekday,1605,,,,,shp_1_25,0,0
3,weekday,1606,,,,,shp_1_25,0,0
3,weekday,1607,,,,,shp_1_25,0,0
3,weekday,1608,,,,,shp_1_25,0,0
3,weekday,1609,,,,,shp_1_25,0,0
3,weekday,1610,,,,,shp_1_25,0,0
32,weekday,16107,,,,,shp_1_18,0,0
32,weekday,16108,,,,,shp_1_18,0,0
32,weekday,16109,,,,,shp_1_18,0,0
3,weekday,1611,,,,,shp_1_25,0,0
32,weekday,16110,,,,,shp_1_18,0,0
32,weekday,16111,,,,,shp_1_18,0,0
32,weekday,16112,,,,,shp_1_18,0,0
32,weekday,16113,,,,,shp_1_18,0,0
32,weekday,16114,,,,,shp_1_18,0,0
32,weekday,16115,,,,,shp_1_18,0,0
32,weekday,16116,,,,,shp_1_18,0,0
32,weekday,16117,,,,,shp_1_18,0,0
32,weekday,16118,,,,,shp_1_18,0,0
32,weekday,16119,,,,,shp_1_18,0,0
3,weekday,1612,,,,,shp_1_25,0,0
32,weekday,16120,,,,,shp_1_18,0,0
32,weekday,16121,,,,,shp_1_18,0,0
32,weekday,16122,,,,,shp_1_18,0,0
32,weekday,16123,,,,,shp_1_18,0,0
32,weekday,16124,,,,,shp_1_18,0,0
32,weekday,16125,,,,,shp_1_18,0,0
32,weekday,16126,,,,,shp_1_18,0,0
32,weekday,16127,,,,,shp_1_18,0,0
32,weekday,16128,,,,,shp_1_18,0,0
32,weekday,16129,,,,,shp_1_18,0,0
3,weekday,1613,,,,,shp_1_25,0,0
32,weekday,16130,,,,,shp_1_18,0,0
32,weekday,16131,,,,,shp_1_18,0,0
32,weekday,16132,,,,,shp_1_18,0,0
32,weekday,16133,,,,,shp_1_18,0,0
32,weekday,16134,,,,,shp_1_18,0,0
32,weekday,16135,,,,,shp_1_18,0,0
32,weekday,16136,,,,,shp_1_18,0,0
32,weekday,16137,,,,,shp_1_18,0,0
32,weekday,16138,,,,,shp_1_18,0,0
32,weekday,16139,,,,,shp_1_18,0,0
3,weekday,1614,,,,,shp_1_25,0,0
32,weekday,16140,,,,,shp_1_18,0,0
32,weekday,16141,,,,,shp_1_18,0,0
32,weekday,16142,,,,,shp_1_18,0,0
32,weekday,16143,,,,,shp_1_18,0,0
32,weekday,16144,,,,,shp_1_18,0,0
32,weekday,16145,,,,,shp_1_18,0,0
32,weekday,16146,,,,,shp_1_18,0,0
